,RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
587,"Hailey, ID",589,1795000.0,1795000.0,1795000.0,1772000.0,1650000.0,1649500.0,1695000.0,1622000.0,1495000.0,1495000.0,1495000.0,1500000.0,1500000.0,1495000.0,1495000.0,1495000.0,1495000.0,1495000.0,1399000.0,1375000.0,1295000.0,1195000.0,1200000.0,1295000.0,1250000.0,1375000.0,1367000.0,1295000.0,1375000.0,1424499.5,1359000.0,1375000.0,1375000.0,1475000.0,1375000.0,1475000.0,1495000.0,1495000.0,1485000.0,1495000.0,1495000.0,1495000.0,1400000.0,1400000.0,1449000.0,1395000.0,1395000.0,1295000.0,1292500.0,1250000.0,1250000.0,1270000.0,1195000.0,1250000.0,1250000.0,1250000.0,1282500.0,1295000.0,1295000.0,1295000.0,1297500.0,1349500.0,1397000.0,1399000.0,1450000.0,1395000.0,1399000.0,1395000.0,1395000.0,1395000.0,1395000.0,1395000.0,1365000.0,1437000.0,1395000.0,1395000.0,1370000.0,1399000.0,1395000.0,1400000.0,1412500.0,1447000.0,1495000.0,1500000.0,1500000.0,1587500.0,1599000.0,1650000.0,1587500.0,1495000.0,1495000.0,1495000.0,1495000.0,1499000.0,1585000.0,1639000.0,1650000.0,1650000.0,1650000.0,1639000.0,1550000.0,1650000.0,1650000.0,1650000.0,1667500.0,1695000.0,1722500.0,1750000.0,1750000.0,1750000.0,1782500.0,1795000.0,1795000.0,1775000.0,1775000.0,1795000.0,1895000.0,2150000.0,2177500.0,2177500.0
588,"Mountain Home, ID",590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900.0,280000.0,299000.0,282900.0,280000.0,282500.0,299500.0,292450.0,284450.0,295000.0,283900.0,281000.0,278470.0,279900.0,276000.0,298500.0,284995.0,279000.0,275000.0,299487.5,299900.0,298990.0,317745.0,307645.0
589,"Altus, OK",591,140950.0,147500.0,149500.0,149900.0,152250.0,156000.0,159500.0,158450.0,154900.0,162000.0,154900.0,149900.0,147900.0,149450.0,157492.5,159900.0,159075.0,159900.0,158000.0,158000.0,159000.0,159500.0,152000.0,154900.0,155700.0,159900.0,158500.0,159000.0,159700.0,166900.0,169900.0,169500.0,163900.0,159900.0,159900.0,159900.0,159900.0,165450.0,166900.0,159900.0,159900.0,158500.0,155000.0,155250.0,155000.0,159900.0,159950.0,164000.0,159900.0,159900.0,159900.0,159900.0,164900.0,168250.0,164950.0,164900.0,159900.0,159750.0,159900.0,164900.0,164500.0,165000.0,174650.0,179500.0,180000.0,180000.0,178500.0,176000.0,179900.0,174950.0,171950.0,177950.0,176000.0,192450.0,192450.0,189450.0,189900.0,190000.0,193000.0,199900.0,199500.0,199000.0,199500.0,201387.5,199000.0,194500.0,189000.0,189900.0,190000.0,189900.0,180000.0,179750.0,175000.0,172500.0,169900.0,168950.0,169900.0,169900.0,176000.0,194000.0,195000.0,194900.0,189700.0,182900.0,186000.0,183900.0,169900.0,168600.0,175000.0,188500.0,189900.0,195000.0,189900.0,191469.0,191500.0,187984.5,193250.0,186469.0,199999.0,199999.0
590,"Uvalde, TX",592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251750.0,249450.0,249450.0,245000.0,245000.0,225400.0,220000.0,249500.0,244700.0,249900.0,265000.0,265000.0,279900.0,272500.0,267000.0,269000.0,259000.0,256455.0,242250.0,252250.0,275000.0,274700.0,269000.0,250000.0,254500.0,265000.0,260950.0,252500.0,269500.0,299000.0,289000.0,279000.0,259000.0,275000.0,287000.0,299000.0,287000.0,289950.0,293500.0,304450.0,285000.0,290000.0,285000.0,292500.0,296500.0,299700.0,324900.0,349450.0,334500.0,354000.0,325000.0,329000.0,329000.0,319836.0
591,"Toccoa, GA",593,295000.0,299000.0,282450.0,289000.0,279900.0,290000.0,292500.0,292500.0,279900.0,272000.0,259900.0,249250.0,249900.0,245000.0,244450.0,239000.0,225000.0,219950.0,250000.0,249900.0,249900.0,249000.0,249000.0,249000.0,249950.0,244900.0,243000.0,239000.0,219900.0,240000.0,239000.0,219900.0,225000.0,235000.0,227450.0,219900.0,219000.0,210000.0,220000.0,225000.0,241450.0,239900.0,239000.0,237000.0,239900.0,229000.0,229900.0,229900.0,247000.0,249000.0,234450.0,239000.0,229000.0,239000.0,229900.0,229000.0,229000.0,239000.0,239000.0,266000.0,239000.0,247500.0,249000.0,257500.0,258950.0,249000.0,262450.0,269000.0,249000.0,249000.0,264500.0,264500.0,275000.0,264750.0,275000.0,274950.0,274900.0,275000.0,279000.0,277000.0,279000.0,279000.0,277000.0,269450.0,274750.0,269000.0,269900.0,269000.0,279000.0,296000.0,299000.0,327450.0,315000.0,300000.0,315000.0,315000.0,300000.0,310000.0,315000.0,299900.0,309950.0,299950.0,309900.0,299800.0,299900.0,299900.0,295000.0,292500.0,282250.0,285000.0,289000.0,300000.0,300000.0,299950.0,309500.0,299000.0,304500.0,300000.0,322400.0,322400.0
592,"Summerville, GA",594,,,,,,,,,,,,,,,,,,169900.0,169450.0,175000.0,180000.0,179900.0,176000.0,165000.0,165000.0,165000.0,169900.0,182450.0,169900.0,170000.0,169900.0,170000.0,178500.0,199900.0,184900.0,177450.0,179900.0,198800.0,189350.0,179900.0,172450.0,164900.0,183450.0,179900.0,183400.0,194000.0,199000.0,195000.0,183800.0,177400.0,177000.0,189900.0,182400.0,199000.0,194500.0,177450.0,180000.0,180000.0,180000.0,194450.0,189450.0,189000.0,183500.0,179900.0,179900.0,179900.0,177400.0,169950.0,174000.0,179900.0,179900.0,179000.0,179000.0,179000.0,169588.5,182000.0,183450.0,180000.0,199950.0,199900.0,189900.0,181000.0,182000.0,189000.0,199700.0,196500.0,189000.0,189000.0,180000.0,185000.0,183000.0,199749.5,204999.5,199500.0,199172.0,192450.0,184375.0,185000.0,189000.0,179950.0,195052.0,183750.0,194900.0,204450.0,214950.0,209950.0,211120.0,197052.0,199900.0,199990.0,199999.0,199994.5,199999.0,216950.0,216949.5,219000.0,225000.0,239000.0,242450.0,242450.0
593,"Ottawa, KS",595,169925.0,171475.0,184000.0,181900.0,174700.0,171500.0,179000.0,183000.0,182000.0,183000.0,189500.0,189500.0,199000.0,198250.0,195499.5,189975.0,190000.0,196500.0,195250.0,188000.0,186000.0,189000.0,189500.0,189700.0,189500.0,180000.0,179925.0,183900.0,179950.0,180000.0,184900.0,183950.0,183950.0,178944.0,166750.0,166000.0,165000.0,164900.0,163850.0,162950.0,157900.0,159900.0,164950.0,165000.0,158450.0,159500.0,164900.0,160000.0,167000.0,169950.0,179000.0,178000.0,175000.0,175000.0,179950.0,182250.0,178000.0,185000.0,179950.0,155000.0,175000.0,175000.0,174900.0,184900.0,186600.0,179790.0,169900.0,160000.0,173500.0,178950.0,171450.0,197250.0,185000.0,185000.0,190000.0,189725.0,185000.0,179975.0,179950.0,177500.0,169000.0,169000.0,191225.0,179000.0,184450.0,198475.0,195975.0,199999.5,207000.0,219500.0,229950.0,229000.0,199900.0,197700.0,225000.0,229000.0,244750.0,225000.0,230000.0,239000.0,248500.0,255500.0,248250.0,249900.0,249900.0,248500.0,259950.0,259900.0,259925.0,256250.0,249999.5,249999.0,237000.0,245000.0,237000.0,239500.0,245000.0,242500.0,245000.0,247467.0
594,"Marshall, MN",596,,,,,,,,,,,,,,,,,,,,183200.0,182500.0,184750.0,179950.0,185000.0,183500.0,184500.0,182250.0,179900.0,179950.0,189000.0,189000.0,199000.0,195000.0,192750.0,192000.0,181250.0,177400.0,178450.0,186000.0,192250.0,179900.0,182400.0,186950.0,194500.0,185000.0,189750.0,189000.0,179900.0,179900.0,179900.0,184900.0,199900.0,187950.0,190000.0,187400.0,189900.0,189900.0,182000.0,197000.0,205950.0,209900.0,198900.0,187000.0,184399.5,187000.0,198900.0,191000.0,195450.0,209000.0,219000.0,219000.0,219000.0,219900.0,215000.0,239500.0,239750.0,214900.0,225000.0,220000.0,219900.0,234900.0,221950.0,234500.0,239500.0,234500.0,228425.0,242000.0,235000.0,235000.0,234000.0,232000.0,228500.0,230000.0,228500.0,220000.0,219950.0,216500.0,222000.0,221226.5,217400.0,219700.0,211750.0,214450.0,227000.0,247450.0,242000.0,250000.0,264750.0,264750.0,269000.0,259000.0,255000.0,258500.0,252450.0,245000.0,240000.0,245000.0,250000.0,250000.0,252500.0
595,"La Grande, OR",597,328000.0,329900.0,299900.0,299900.0,328910.0,328000.0,309500.0,299450.0,289900.0,279900.0,292450.0,289900.0,279900.0,269900.0,269900.0,258900.0,259000.0,259000.0,259000.0,259000.0,254950.0,269000.0,259950.0,259500.0,259700.0,269450.0,299900.0,286500.0,269450.0,269450.0,269000.0,275000.0,276000.0,275000.0,276000.0,284500.0,284500.0,299700.0,299900.0,299900.0,297500.0,289250.0,292000.0,299250.0,290000.0,285000.0,299700.0,290000.0,299900.0,285000.0,285000.0,285000.0,295000.0,287500.0,285000.0,285000.0,284900.0,285000.0,289950.0,285000.0,297500.0,307500.0,299950.0,292450.0,294000.0,292000.0,292000.0,290000.0,294900.0,297207.0,297207.0,329500.0,339450.0,349000.0,320000.0,324950.0,318000.0,307500.0,319950.0,320000.0,324900.0,310000.0,309000.0,299900.0,309000.0,312000.0,315000.0,322400.0,324900.0,315000.0,324900.0,338450.0,325000.0,324900.0,309500.0,327450.0,325000.0,319900.0,344950.0,315500.0,304900.0,304450.0,299000.0,309000.0,309450.0,344500.0,340000.0,354000.0,354000.0,340000.0,340000.0,340000.0,349000.0,330950.0,330950.0,350000.0,350000.0,350000.0,358750.0,350471.0
596,"Mexico, MO",598,172000.0,170750.0,162500.0,165000.0,165000.0,162500.0,162500.0,172000.0,173500.0,170750.0,169500.0,166250.0,162250.0,165000.0,176450.0,174000.0,179500.0,179500.0,176500.0,174000.0,174500.0,176750.0,179500.0,169250.0,169500.0,167500.0,156000.0,159900.0,159700.0,168500.0,165450.0,162500.0,159950.0,166000.0,166000.0,165000.0,165000.0,165500.0,164250.0,161500.0,159500.0,154000.0,159700.0,161250.0,159000.0,159500.0,162750.0,162375.0,163000.0,139950.0,145000.0,159500.0,159500.0,161450.0,167500.0,159625.0,169000.0,159750.0,155000.0,155000.0,159000.0,159000.0,169000.0,166250.0,158950.0,167500.0,171000.0,158500.0,177900.0,177900.0,192775.0,177900.0,196400.0,185400.0,175000.0,175900.0,170000.0,175000.0,175000.0,175000.0,174450.0,169900.0,169900.0,179000.0,179000.0,186500.0,180000.0,185000.0,185000.0,209500.0,209500.0,184900.0,209500.0,180000.0,189900.0,189900.0,189900.0,192200.0,176750.0,179000.0,174950.0,179450.0,184000.0,185900.0,186400.0,185700.0,189900.0,185000.0,189900.0,189900.0,214900.0,227450.0,206950.0,209950.0,222450.0,232000.0,232000.0,225000.0,235625.0,234748.0
597,"The Dalles, OR",599,345000.0,334450.0,326450.0,304950.0,299450.0,309900.0,330000.0,330000.0,330000.0,349900.0,345500.0,319000.0,350000.0,349900.0,325000.0,309450.0,339000.0,330000.0,314450.0,339000.0,299000.0,299900.0,299000.0,299000.0,299000.0,299000.0,298000.0,279000.0,280000.0,277500.0,275000.0,275000.0,275000.0,279450.0,280000.0,295000.0,286950.0,284450.0,284000.0,280000.0,279900.0,277000.0,279000.0,279900.0,279450.0,280000.0,293895.0,295000.0,280000.0,295000.0,284500.0,295000.0,299999.0,299949.5,295000.0,299500.0,300000.0,310000.0,319000.0,315000.0,310000.0,299000.0,299000.0,337000.0,325000.0,320000.0,299250.0,300000.0,320000.0,315000.0,331500.0,339000.0,349000.0,349000.0,339000.0,329000.0,349000.0,339000.0,349000.0,349000.0,352500.0,359925.0,355000.0,379000.0,356960.0,359900.0,348500.0,348500.0,350000.0,350000.0,379000.0,399950.0,409000.0,400000.0,399900.0,409000.0,404500.0,397450.0,425000.0,433500.0,427250.0,419000.0,399000.0,377000.0,372000.0,399000.0,399500.0,425000.0,439000.0,449000.0,449000.0,449000.0,430000.0,430000.0,427000.0,429000.0,419000.0,419000.0,419000.0,429771.0
598,"Campbellsville, KY",600,,,,,,,,,,,,,,,,179900.0,179925.0,179950.0,194900.0,199900.0,189950.0,179900.0,197400.0,194900.0,194900.0,190000.0,189900.0,197400.0,199900.0,199900.0,204900.0,199900.0,199900.0,199900.0,199900.0,219900.0,219900.0,202400.0,232450.0,219900.0,209900.0,192450.0,189900.0,189900.0,189950.0,199500.0,209000.0,199900.0,199250.0,189900.0,209000.0,199000.0,189900.0,194950.0,199900.0,199900.0,179900.0,184700.0,184500.0,179700.0,169450.0,167000.0,165000.0,165000.0,168250.0,173900.0,174900.0,179900.0,179900.0,189900.0,189900.0,189900.0,184950.0,189900.0,185000.0,189900.0,199000.0,199000.0,199000.0,209950.0,209000.0,212950.0,199000.0,209950.0,198700.0,197500.0,198700.0,219000.0,219900.0,222400.0,217000.0,219000.0,224900.0,212250.0,220000.0,214700.0,224900.0,217200.0,213990.0,199450.0,203500.0,209450.0,207999.0,207999.0,208949.5,209900.0,209900.0,208949.5,225000.0,213750.0,215000.0,215000.0,225000.0,212500.0,215250.0,212700.0,230950.0,239000.0,229000.0,242212.0
599,"Dickinson, ND",601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344900.0,334900.0,324900.0,337250.0,339700.0,344250.0,369900.0,369900.0,354900.0,339900.0,342400.0,345000.0,392400.0,389900.0,391950.0,397250.0,399500.0,395000.0,389000.0,385000.0,379900.0,375000.0,395000.0,390000.0,395000.0,395000.0,379900.0,379000.0,379000.0,371250.0,357900.0,356400.0,352400.0,357900.0,359000.0,365000.0,369900.0,372450.0,377400.0,379900.0,359900.0,350000.0,345000.0,350000.0,359900.0,359900.0,360000.0,372000.0,375000.0,377450.0,365000.0,359900.0,362450.0,377000.0,377000.0,379000.0,384900.0,379900.0,365000.0,375000.0,375000.0,375000.0,372450.0,379450.0,375000.0,373072.0
600,"Heber, UT",602,729000.0,695000.0,692000.0,681950.0,676000.0,676000.0,659750.0,639900.0,597000.0,595000.0,589950.0,575000.0,572450.0,572450.0,549000.0,549000.0,549000.0,565950.0,570000.0,574000.0,569000.0,599000.0,644000.0,599900.0,699000.0,799000.0,699000.0,650000.0,699000.0,699000.0,654500.0,699000.0,699000.0,727500.0,749900.0,749950.0,709000.0,709000.0,727450.0,695000.0,676900.0,676400.0,689000.0,675900.0,675000.0,684000.0,649000.0,669000.0,664000.0,675000.0,662000.0,685000.0,712498.0,675000.0,675000.0,635000.0,639000.0,672000.0,695000.0,697000.0,750000.0,735000.0,699000.0,675000.0,704999.5,690000.0,650000.0,650000.0,699000.0,699000.0,699000.0,725000.0,760000.0,749500.0,682000.0,699000.0,732000.0,698500.0,695000.0,699000.0,739000.0,699999.0,734500.0,751207.5,749000.0,772450.0,809000.0,749000.0,740000.0,749950.0,749950.0,749450.0,752500.0,788250.0,814000.0,814000.0,864660.5,875000.0,859000.0,872000.0,825000.0,804499.5,839000.0,882450.0,839000.0,895000.0,970000.0,1007450.0,1099000.0,1015000.0,1045000.0,1025000.0,974900.0,985000.0,950000.0,970000.0,985000.0,979950.0,967500.0,1033260.0
601,"Steamboat Springs, CO",603,1195000.0,1150000.0,1095000.0,1080000.0,1014400.0,999550.0,1050000.0,995000.0,995000.0,995000.0,1014400.0,995000.0,995000.0,986900.0,995000.0,982000.0,929375.0,922350.0,899000.0,899000.0,899000.0,899000.0,899000.0,923675.0,950000.0,995000.0,995000.0,990000.0,952200.0,950000.0,949000.0,950000.0,925000.0,990000.0,995000.0,995000.0,995000.0,995000.0,949880.0,945000.0,945000.0,931875.0,930000.0,945000.0,899000.0,899000.0,899000.0,899500.0,949000.0,899000.0,899000.0,895000.0,875000.0,890000.0,895000.0,895000.0,895000.0,925000.0,925000.0,944000.0,980000.0,992500.0,995000.0,995000.0,989950.0,995000.0,995000.0,995000.0,1059000.0,1072000.0,1150000.0,1199000.0,1197500.0,1195000.0,1139000.0,1195000.0,1170000.0,1097000.0,1055775.0,1087500.0,1067500.0,1028500.0,1099000.0,1142500.0,1142500.0,1145000.0,1175000.0,1205000.0,1195000.0,1249000.0,1265877.5,1345000.0,1375000.0,1454500.0,1495000.0,1545000.0,1582500.0,1599000.0,1450000.0,1399000.0,1375000.0,1395000.0,1399000.0,1475000.0,1497500.0,1599000.0,1650000.0,1695000.0,1699500.0,1672750.0,1670000.0,1595000.0,1647000.0,1595000.0,1549000.0,1595000.0,1595000.0,1599000.0,1632000.0,1638760.0
602,"Liberal, KS",604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176750.0,180000.0,175000.0,185000.0,185000.0,186187.5,194950.0,198250.0,192450.0,189900.0,191750.0,184900.0,184900.0,189500.0,189900.0,190000.0,189250.0,189500.0,189250.0,188500.0,190000.0,187000.0,179500.0,179500.0,183000.0,184000.0,182500.0,179500.0,182450.0,186500.0,187000.0,190500.0,190500.0,178000.0,179900.0,179000.0,177000.0,179000.0,179500.0,175000.0,176500.0,179900.0,180000.0,175000.0,179900.0,179700.0,184750.0
603,"Yankton, SD",605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296500.0,299000.0,299000.0,302249.5,304500.0,315000.0,299949.5,342750.0,311450.0,335000.0,302500.0,306200.0,324900.0,324900.0,329000.0,337000.0,327450.0,315000.0,319900.0,328131.0
604,"Williston, ND",606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000.0,300000.0,310000.0,299900.0,304900.0,310000.0,333775.0,328550.0,325000.0,335000.0,349450.0,356915.0,357830.0,365400.0,357179.5,349900.0,339623.0,339246.0,335000.0,333500.0,334000.0,334000.0,333000.0,329950.0,332450.0,329900.0,330000.0,329500.0,329999.5,332450.0,330000.0,325000.0,325000.0,325000.0,325000.0,324900.0,329700.0,329900.0,342500.0,329900.0,332200.0,330000.0,339900.0,349950.0,349900.0,349900.0,339900.0,347000.0,349900.0,349900.0,359700.0,359900.0,359450.0,359900.0,369900.0,368000.0,379000.0,379000.0,389900.0,377000.0,377000.0,379900.0,379900.0,389000.0,392500.0,389900.0,389900.0
605,"Brookings, OR",607,545000.0,514500.0,500000.0,550000.0,540000.0,548000.0,533500.0,532000.0,516950.0,499900.0,499900.0,499000.0,499900.0,495000.0,495000.0,490000.0,479000.0,479000.0,475000.0,465000.0,469000.0,469000.0,480000.0,485000.0,475000.0,465000.0,449500.0,449700.0,449500.0,448500.0,445000.0,439500.0,439000.0,439250.0,450000.0,475000.0,449000.0,435000.0,449000.0,469000.0,475000.0,495000.0,484975.0,479975.0,495000.0,499777.0,499000.0,495500.0,497250.0,479900.0,495000.0,532000.0,524500.0,542000.0,535000.0,529000.0,515000.0,535000.0,535000.0,535000.0,535000.0,543249.5,549000.0,549000.0,549000.0,549000.0,535000.0,527000.0,539490.0,539980.0,544000.0,546000.0,597000.0,599989.5,598500.0,595000.0,595000.0,595000.0,584500.0,584500.0,575000.0,595000.0,599475.0,599000.0,597000.0,597000.0,599000.0,624499.5,617000.0,579000.0,595000.0,599000.0,599000.0,599000.0,619450.0,619900.0,639000.0,629450.0,619900.0,644000.0,635000.0,650000.0,675000.0,675000.0,632000.0,649000.0,649000.0,639000.0,618000.0,637000.0,621250.0,630000.0,648000.0,649000.0,650000.0,640000.0,629900.0,619000.0,627500.0,625039.0
606,"Hood River, OR",608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,736500.0,716500.0,734000.0,798000.0,749500.0,788000.0,725000.0,699000.0,699000.0,650000.0,650000.0,675000.0,645000.0,630000.0,649500.0,650000.0,655000.0,704500.0,750000.0,781000.0,799000.0,847500.0,849000.0,895000.0,895000.0,895000.0,795000.0,845000.0,866500.0,797000.0,795000.0,799499.5,779000.0,750000.0
607,"Dumas, TX",609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,240000.0,227000.0,209750.0,218250.0,218499.5,225000.0,238000.0,225500.0,229500.0,229900.0,238000.0,240000.0,239000.0,238000.0,232500.0,238000.0,235000.0,238000.0,243250.0,229000.0,234000.0,238639.0
608,"Port Lavaca, TX",610,,,,,,,,,,,,,,,,,,,,,,,271950.0,274900.0,275000.0,271950.0,269000.0,259000.0,267000.0,259000.0,259000.0,249000.0,249000.0,249000.0,240000.0,239500.0,239000.0,244500.0,245900.0,240000.0,245000.0,245450.0,249000.0,249000.0,249000.0,249000.0,249000.0,249450.0,250000.0,249900.0,250000.0,269000.0,252500.0,269945.0,279000.0,279000.0,277000.0,289000.0,288250.0,279000.0,278000.0,278500.0,289000.0,291000.0,289900.0,298000.0,295000.0,292450.0,288500.0,285000.0,290000.0,290000.0,295000.0,290000.0,298500.0,314950.0,314950.0,315000.0,310000.0,299000.0,304950.0,299000.0,289450.0,289900.0,289900.0,282400.0,306500.0,303000.0,310000.0,310000.0,309500.0,289950.0,297000.0,284900.0,269950.0,295000.0,269450.0,269500.0,299900.0,319000.0,325000.0,325000.0,327000.0,325000.0,325000.0,330000.0,335000.0,325000.0,339000.0,349900.0,344700.0,349900.0,339000.0,321500.0,319000.0,315000.0,299900.0,319000.0,299900.0,300342.0
609,"Jamestown, ND",611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234447.0,256250.0,264900.0,259500.0,274900.0,276400.0,269900.0,274900.0,269000.0,286950.0,285500.0,285250.0,285000.0,276950.0,268000.0,267000.0,269450.0,273500.0,272000.0,275000.0,284700.0,275000.0,289900.0,294000.0,294000.0,289900.0,287000.0,285000.0,274950.0,272450.0,272450.0,294500.0,294500.0,289900.0,289900.0,289900.0,277450.0,272000.0,270000.0,269950.0,279000.0,279000.0,279450.0,278200.0,276200.0,276200.0,275000.0,275000.0,277400.0,279900.0,279900.0,279000.0,277400.0,274750.0,275000.0,273500.0,269900.0,266956.0
610,"Prineville, OR",612,389000.0,399000.0,379500.0,365000.0,349900.0,342450.0,327000.0,329500.0,334950.0,348250.0,350000.0,349000.0,349000.0,314000.0,319900.0,319900.0,319450.0,320000.0,325000.0,345000.0,342500.0,349500.0,348500.0,339975.0,356750.0,349900.0,349450.0,335000.0,341000.0,319000.0,319000.0,347750.0,352950.0,359000.0,380000.0,372000.0,342000.0,349950.0,359000.0,365000.0,349450.0,349900.0,349500.0,349000.0,374900.0,339900.0,349000.0,352450.0,347585.0,338500.0,339950.0,376900.0,375000.0,376900.0,365000.0,362500.0,369500.0,367000.0,365000.0,350000.0,350000.0,349900.0,346950.0,352500.0,359500.0,375000.0,379950.0,379500.0,375000.0,389000.0,415000.0,425450.0,409900.0,398950.0,409950.0,388000.0,395000.0,399500.0,426373.5,435000.0,439250.0,449900.0,466999.0,499450.0,499000.0,484900.0,484950.0,462000.0,459000.0,459500.0,475000.0,455000.0,455000.0,455000.0,482400.0,501950.0,542000.0,499000.0,493750.0,537000.0,554500.0,560000.0,512000.0,475000.0,497000.0,505000.0,499000.0,519900.0,499450.0,535000.0,536750.0,545000.0,538500.0,525000.0,550000.0,539900.0,525000.0,575000.0,599900.0,610035.0
611,"Woodward, OK",613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180661.0,184000.0,186500.0,191295.0,194695.0,187647.5,175000.0,175705.0,175000.0,176500.0,202445.0,191250.0,198500.0,205390.0,209500.0,206750.0,202450.0,190500.0,190000.0,192500.0,185000.0,183900.0,180000.0,179900.0,181900.0,176000.0,185000.0,194000.0,199000.0,199000.0,217500.0,200000.0,199000.0,197000.0,196250.0,190000.0,197000.0,193750.0,195000.0,199900.0,205000.0,205164.0,207082.0,199900.0,206750.0,197450.0,189000.0,190000.0,188500.0,185000.0,185000.0,179900.0,189500.0,198250.0,197500.0,193750.0,198500.0,190500.0,202500.0,205000.0,190000.0,205000.0,195600.0,193100.0,199900.0,210000.0,207475.0,212475.0,219500.0,222500.0,222500.0,220000.0,219000.0,213975.0,215000.0,222000.0,222250.0,217000.0,219750.0,213475.0,219750.0,219750.0,215000.0,206000.0,207000.0,210000.0,202250.0,200000.0,200000.0
612,"Spencer, IA",615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199245.0,194378.0,172450.0,170900.0,184500.0,194518.5,194821.0,196178.0,197711.5,197995.5,198578.0,198578.0,199631.5,210500.0,199900.0,199900.0,209450.0,209450.0,216500.0,219700.0,208850.0,209500.0,210450.0,202400.0,204900.0,197500.0,198000.0,196700.0,196900.0,195750.0,199640.0,199500.0,204950.0,221450.0,225000.0,239900.0,224400.0,242200.0,241400.0,242900.0,249900.0,249900.0,249900.0,259950.0,245950.0,247400.0,247500.0,256500.0,259900.0,264900.0,259900.0
